timestamp,java_nio_BufferPool_Count,java_nio_BufferPool_MemoryUsed,java_nio_BufferPool_TotalCapacity,jmx_config_reload_failure_created,jmx_config_reload_failure_total,jmx_config_reload_success_created,jmx_config_reload_success_total,jmx_exporter_build_info,jmx_scrape_cached_beans,jmx_scrape_duration_seconds,jmx_scrape_error,jvm_buffer_pool_capacity_bytes,jvm_buffer_pool_used_buffers,jvm_buffer_pool_used_bytes,jvm_classes_currently_loaded,jvm_classes_loaded_total,jvm_classes_unloaded_total,jvm_gc_collection_seconds_count,jvm_gc_collection_seconds_sum,jvm_info,jvm_memory_bytes_committed,jvm_memory_bytes_init,jvm_memory_bytes_max,jvm_memory_bytes_used,jvm_memory_objects_pending_finalization,jvm_memory_pool_allocated_bytes_created,jvm_memory_pool_allocated_bytes_total,jvm_memory_pool_bytes_committed,jvm_memory_pool_bytes_init,jvm_memory_pool_bytes_max,jvm_memory_pool_bytes_used,jvm_memory_pool_collection_committed_bytes,jvm_memory_pool_collection_init_bytes,jvm_memory_pool_collection_max_bytes,jvm_memory_pool_collection_used_bytes,jvm_threads_current,jvm_threads_daemon,jvm_threads_deadlocked,jvm_threads_deadlocked_monitor,jvm_threads_peak,jvm_threads_started_total,jvm_threads_state,process_cpu_seconds_total,process_max_fds,process_open_fds,process_resident_memory_bytes,process_start_time_seconds,process_virtual_memory_bytes,scrape_duration_seconds,scrape_samples_post_metric_relabeling,scrape_samples_scraped,scrape_series_added,up
2023-12-09 01:15:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.018961797,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,60.0,0.724,1.0,74473472.0,2555904.0,-1.0,72642888.0,0.0,1702028119.794,80105712.0,4194304.0,89128960.0,4194304.0,1212416.0,4194304.0,89128960.0,4194304.0,1212416.0,48.0,42.0,0.0,0.0,90.0,2756.0,10.0,982.68,1048576.0,1266.0,573071360.0,1702028117.377,35525275648.0,0.03405869,558.0,558.0,0.0,1.0
2023-12-09 01:16:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.035674235,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,60.0,0.724,1.0,74473472.0,2555904.0,-1.0,72642888.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2756.0,10.0,983.01,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.051813486,558.0,558.0,0.0,1.0
2023-12-09 01:17:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019813809,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72642888.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,49.0,43.0,0.0,0.0,90.0,2758.0,10.0,983.12,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.03420458,558.0,558.0,0.0,1.0
2023-12-09 01:18:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.020894651,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72642888.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2758.0,10.0,983.23,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.036025527,558.0,558.0,0.0,1.0
2023-12-09 01:19:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.021732007,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2758.0,10.0,983.38,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.036639897,558.0,558.0,0.0,1.0
2023-12-09 01:20:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.020274043,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2758.0,10.0,983.48,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.035038072,558.0,558.0,0.0,1.0
2023-12-09 01:21:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.01947597,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2758.0,10.0,983.58,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.034278387,558.0,558.0,0.0,1.0
2023-12-09 01:22:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.020164602,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2758.0,10.0,983.69,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.035091446,558.0,558.0,0.0,1.0
2023-12-09 01:23:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019667989,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2758.0,10.0,983.79,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.034785025,558.0,558.0,0.0,1.0
2023-12-09 01:24:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019752625,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2758.0,10.0,983.9,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.034848456,558.0,558.0,0.0,1.0
2023-12-09 01:25:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019140044,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2758.0,10.0,984.0,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.033422318,558.0,558.0,0.0,1.0
2023-12-09 01:26:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019724818,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2758.0,10.0,984.1,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.034510229,558.0,558.0,0.0,1.0
2023-12-09 01:27:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019598881,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2758.0,10.0,984.2,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.034412445,558.0,558.0,0.0,1.0
2023-12-09 01:28:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.02165973,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,49.0,43.0,0.0,0.0,90.0,2760.0,10.0,984.31,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.03614131,558.0,558.0,0.0,1.0
2023-12-09 01:29:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.01975746,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2760.0,10.0,984.42,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.034526923,558.0,558.0,0.0,1.0
2023-12-09 01:30:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019540806,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2760.0,10.0,984.52,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.034724686,558.0,558.0,0.0,1.0
2023-12-09 01:31:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.022220173,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2760.0,10.0,984.62,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.036403147,558.0,558.0,0.0,1.0
2023-12-09 01:32:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019488371,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2760.0,10.0,984.73,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.034257523,558.0,558.0,0.0,1.0
2023-12-09 01:33:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.020412448,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2760.0,10.0,984.83,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.035322149,558.0,558.0,0.0,1.0
2023-12-09 01:34:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.022054324,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2760.0,10.0,984.94,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.036703046,558.0,558.0,0.0,1.0
2023-12-09 01:35:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019775328,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2760.0,10.0,985.05,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.034165069,558.0,558.0,0.0,1.0
2023-12-09 01:36:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.020319447,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2760.0,10.0,985.15,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.03506274,558.0,558.0,0.0,1.0
2023-12-09 01:37:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.021411714,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2760.0,10.0,985.25,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.036552637,558.0,558.0,0.0,1.0
2023-12-09 01:38:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.02384886,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,49.0,43.0,0.0,0.0,90.0,2762.0,10.0,985.38,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.040197368,558.0,558.0,0.0,1.0
2023-12-09 01:39:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.021471988,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2762.0,10.0,985.49,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.034658784,558.0,558.0,0.0,1.0
2023-12-09 01:40:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.021517821,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2762.0,10.0,985.58,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.03746413,558.0,558.0,0.0,1.0
2023-12-09 01:41:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.021895411,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2762.0,10.0,985.69,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.037261372,558.0,558.0,0.0,1.0
2023-12-09 01:42:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.021839273,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2762.0,10.0,985.8,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.037744373,558.0,558.0,0.0,1.0
2023-12-09 01:43:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.020393822,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2762.0,10.0,985.89,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.035320741,558.0,558.0,0.0,1.0
2023-12-09 01:44:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019810443,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2762.0,10.0,986.0,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.035402821,558.0,558.0,0.0,1.0
2023-12-09 01:45:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.01954622,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72652936.0,0.0,1702028119.794,80105712.0,1048576.0,89128960.0,1048576.0,983040.0,1048576.0,89128960.0,1048576.0,983040.0,48.0,42.0,0.0,0.0,90.0,2762.0,10.0,986.11,1048576.0,1266.0,569929728.0,1702028117.377,35525275648.0,0.03435971,558.0,558.0,0.0,1.0
2023-12-09 01:46:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.019782824,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,61.0,0.734,1.0,74473472.0,2555904.0,-1.0,72657744.0,0.0,1702028119.794,80367856.0,4718592.0,89128960.0,4718592.0,1245184.0,4718592.0,89128960.0,4718592.0,1245184.0,48.0,42.0,0.0,0.0,90.0,2762.0,10.0,986.49,1048576.0,1266.0,567894016.0,1702028117.377,35525275648.0,0.047885469,558.0,558.0,0.0,1.0
2023-12-09 01:47:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.021428846,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,62.0,0.744,1.0,74473472.0,2555904.0,-1.0,72653648.0,0.0,1702028119.794,80367856.0,4718592.0,89128960.0,4718592.0,1245184.0,4718592.0,89128960.0,4718592.0,1245184.0,49.0,43.0,0.0,0.0,90.0,2764.0,10.0,986.61,1048576.0,1266.0,567894016.0,1702028117.377,35525275648.0,0.036705232,558.0,558.0,0.0,1.0
2023-12-09 01:48:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.022529353,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,62.0,0.744,1.0,74473472.0,2555904.0,-1.0,72653648.0,0.0,1702028119.794,80367856.0,4718592.0,89128960.0,4718592.0,1245184.0,4718592.0,89128960.0,4718592.0,1245184.0,48.0,42.0,0.0,0.0,90.0,2764.0,10.0,986.71,1048576.0,1266.0,567894016.0,1702028117.377,35525275648.0,0.03855254,558.0,558.0,0.0,1.0
2023-12-09 01:49:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.021603397,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,62.0,0.744,1.0,74473472.0,2555904.0,-1.0,72653648.0,0.0,1702028119.794,80367856.0,4718592.0,89128960.0,4718592.0,1245184.0,4718592.0,89128960.0,4718592.0,1245184.0,48.0,42.0,0.0,0.0,90.0,2764.0,10.0,986.83,1048576.0,1266.0,567894016.0,1702028117.377,35525275648.0,0.037798344,558.0,558.0,0.0,1.0
2023-12-09 01:50:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.024124281,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,62.0,0.744,1.0,74473472.0,2555904.0,-1.0,72653648.0,0.0,1702028119.794,80367856.0,4718592.0,89128960.0,4718592.0,1245184.0,4718592.0,89128960.0,4718592.0,1245184.0,48.0,42.0,0.0,0.0,90.0,2764.0,10.0,986.94,1048576.0,1266.0,567894016.0,1702028117.377,35525275648.0,0.040084565,558.0,558.0,0.0,1.0
2023-12-09 01:51:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.021533888,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,62.0,0.744,1.0,74473472.0,2555904.0,-1.0,72653648.0,0.0,1702028119.794,80367856.0,4718592.0,89128960.0,4718592.0,1245184.0,4718592.0,89128960.0,4718592.0,1245184.0,48.0,42.0,0.0,0.0,90.0,2764.0,10.0,987.06,1048576.0,1266.0,567894016.0,1702028117.377,35525275648.0,0.037551628,558.0,558.0,0.0,1.0
2023-12-09 01:52:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.02229746,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,62.0,0.744,1.0,74473472.0,2555904.0,-1.0,72653648.0,0.0,1702028119.794,80367856.0,4718592.0,89128960.0,4718592.0,1245184.0,4718592.0,89128960.0,4718592.0,1245184.0,48.0,42.0,0.0,0.0,90.0,2764.0,10.0,987.17,1048576.0,1266.0,567894016.0,1702028117.377,35525275648.0,0.037726898,558.0,558.0,0.0,1.0
2023-12-09 01:53:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.02251958,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,62.0,0.744,1.0,74473472.0,2555904.0,-1.0,72653648.0,0.0,1702028119.794,80367856.0,4718592.0,89128960.0,4718592.0,1245184.0,4718592.0,89128960.0,4718592.0,1245184.0,48.0,42.0,0.0,0.0,90.0,2764.0,10.0,987.27,1048576.0,1266.0,567894016.0,1702028117.377,35525275648.0,0.039176513,558.0,558.0,0.0,1.0
2023-12-09 01:54:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.022271873,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,62.0,0.744,1.0,74473472.0,2555904.0,-1.0,72653648.0,0.0,1702028119.794,80367856.0,4718592.0,89128960.0,4718592.0,1245184.0,4718592.0,89128960.0,4718592.0,1245184.0,48.0,42.0,0.0,0.0,90.0,2764.0,10.0,987.38,1048576.0,1266.0,567894016.0,1702028117.377,35525275648.0,0.038657359,558.0,558.0,0.0,1.0
2023-12-09 01:55:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.020978289,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,62.0,0.744,1.0,74473472.0,2555904.0,-1.0,72653648.0,0.0,1702028119.794,80367856.0,4718592.0,89128960.0,4718592.0,1245184.0,4718592.0,89128960.0,4718592.0,1245184.0,48.0,42.0,0.0,0.0,90.0,2764.0,10.0,987.5,1048576.0,1266.0,567894016.0,1702028117.377,35525275648.0,0.03734902,558.0,558.0,0.0,1.0
2023-12-09 01:56:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.022117112,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,62.0,0.744,1.0,74473472.0,2555904.0,-1.0,72653648.0,0.0,1702028119.794,80367856.0,4718592.0,89128960.0,4718592.0,1245184.0,4718592.0,89128960.0,4718592.0,1245184.0,49.0,43.0,0.0,0.0,90.0,2766.0,10.0,987.62,1048576.0,1266.0,567894016.0,1702028117.377,35525275648.0,0.037963933,558.0,558.0,0.0,1.0
2023-12-09 01:57:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.021273206,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,62.0,0.744,1.0,74473472.0,2555904.0,-1.0,72653648.0,0.0,1702028119.794,80367856.0,4718592.0,89128960.0,4718592.0,1245184.0,4718592.0,89128960.0,4718592.0,1245184.0,48.0,42.0,0.0,0.0,90.0,2766.0,10.0,987.72,1048576.0,1266.0,567894016.0,1702028117.377,35525275648.0,0.037337615,558.0,558.0,0.0,1.0
2023-12-09 01:58:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.021669632,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,62.0,0.744,1.0,74473472.0,2555904.0,-1.0,72653648.0,0.0,1702028119.794,80367856.0,4718592.0,89128960.0,4718592.0,1245184.0,4718592.0,89128960.0,4718592.0,1245184.0,48.0,42.0,0.0,0.0,90.0,2766.0,10.0,987.83,1048576.0,1266.0,567894016.0,1702028117.377,35525275648.0,0.037601123,558.0,558.0,0.0,1.0
2023-12-09 01:59:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.022368497,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,62.0,0.744,1.0,74473472.0,2555904.0,-1.0,72653648.0,0.0,1702028119.794,80367856.0,4718592.0,89128960.0,4718592.0,1245184.0,4718592.0,89128960.0,4718592.0,1245184.0,48.0,42.0,0.0,0.0,90.0,2766.0,10.0,987.94,1048576.0,1266.0,567894016.0,1702028117.377,35525275648.0,0.037721479,558.0,558.0,0.0,1.0
2023-12-09 02:00:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.021395958,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,62.0,0.744,1.0,74473472.0,2555904.0,-1.0,72653648.0,0.0,1702028119.794,80367856.0,4718592.0,89128960.0,4718592.0,1245184.0,4718592.0,89128960.0,4718592.0,1245184.0,48.0,42.0,0.0,0.0,90.0,2766.0,10.0,988.05,1048576.0,1266.0,567894016.0,1702028117.377,35525275648.0,0.037509462,558.0,558.0,0.0,1.0
2023-12-09 02:01:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.024036133,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,62.0,0.744,1.0,74473472.0,2555904.0,-1.0,72653648.0,0.0,1702028119.794,80367856.0,4718592.0,89128960.0,4718592.0,1245184.0,4718592.0,89128960.0,4718592.0,1245184.0,48.0,42.0,0.0,0.0,90.0,2766.0,10.0,988.16,1048576.0,1266.0,567894016.0,1702028117.377,35525275648.0,0.039937672,558.0,558.0,0.0,1.0
2023-12-09 02:02:24,0.0,0.0,0.0,1702028117.674,0.0,1702028117.67,0.0,1.0,0.0,0.022302495,0.0,0.0,0.0,0.0,6416.0,6416.0,0.0,62.0,0.744,1.0,74473472.0,2555904.0,-1.0,72653648.0,0.0,1702028119.794,80367856.0,4718592.0,89128960.0,4718592.0,1245184.0,4718592.0,89128960.0,4718592.0,1245184.0,48.0,42.0,0.0,0.0,90.0,2766.0,10.0,988.27,1048576.0,1266.0,567894016.0,1702028117.377,35525275648.0,0.037802955,558.0,558.0,0.0,1.0
